trial,trial_type,event_type,absolute_time,response_time,response,result
22,angry_high,9,811.7348000000001,NA,-50,wrong angry
22,angry_high,3,813.2509000000001,NA,NA,NA
23,sad_high,5,815.7710999999998,NA,NA,high
23,sad_high,11,816.9671999999999,NA,NA,NA
23,sad_high,12,823.0681999999999,6.078300000000354,right,correct
23,sad_high,6,824.0836999999999,NA,NA,NA
23,sad_high,7,824.4659999999998,0.37189999999998236,right,correct
23,sad_high,9,824.9014000000001,NA,27,correct sad
23,sad_high,3,826.4159999999997,NA,NA,NA
24,angry_low,5,828.4227,NA,NA,low
24,angry_low,11,829.6320999999998,NA,NA,NA
24,angry_low,12,830.0324999999998,0.39679999999975735,left,correct
24,angry_low,6,831.0494999999997,NA,NA,NA
24,angry_low,7,831.5151999999999,0.4529000000003407,left,correct
24,angry_low,9,831.8674000000001,NA,17,correct angry
24,angry_low,3,833.3818,NA,NA,NA
25,sad_high,5,835.8830999999999,NA,NA,high
25,sad_high,11,837.0812,NA,NA,NA
25,sad_high,12,837.1651999999999,0.06879999999978281,right,correct
25,sad_high,6,838.1814999999998,NA,NA,NA
25,sad_high,7,838.3974000000002,0.2076000000000704,right,correct
25,sad_high,9,838.9998,NA,48,correct sad
25,sad_high,3,840.5138000000001,NA,NA,NA
26,angry_low,5,843.5414999999998,NA,NA,low
26,angry_low,11,844.7510999999998,NA,NA,NA
26,angry_low,12,845.1858000000001,0.43119999999964875,left,correct
26,angry_low,6,846.1970999999999,NA,NA,NA
26,angry_low,7,846.6174999999997,0.42010000000004766,left,correct
26,angry_low,9,847.0160999999998,NA,22,correct angry
26,angry_low,3,848.5163,NA,NA,NA
27,angry_low,5,850.5399000000001,NA,NA,low
27,angry_low,11,851.7459000000001,NA,NA,NA
27,angry_low,12,852.1469000000002,0.3952999999999065,left,correct
27,angry_low,6,853.1633,NA,NA,NA
27,angry_low,7,853.3790999999999,0.20339999999987413,left,correct
27,angry_low,9,853.9809999999998,NA,48,correct angry
27,angry_low,3,855.4954000000001,NA,NA,NA
28,sad_high,5,858.4997,NA,NA,high
28,sad_high,11,859.7117,NA,NA,NA
28,sad_high,12,860.1125999999998,0.3862000000002581,right,correct
28,sad_high,6,861.1289000000002,NA,NA,NA
28,sad_high,7,861.5453,0.41250000000002274,right,correct
28,sad_high,9,861.9464000000002,NA,23,correct sad
28,sad_high,3,863.4609999999998,NA,NA,NA
29,angry_low,5,865.4668,NA,NA,low
29,angry_low,11,866.6938,NA,NA,NA
29,angry_low,12,867.0113,0.30979999999976826,left,correct
29,angry_low,6,868.0274999999998,NA,NA,NA
29,angry_low,7,868.2770999999999,0.2379999999999427,left,correct
29,angry_low,9,868.8294000000001,NA,44,correct angry
29,angry_low,3,870.3435999999998,NA,NA,NA
30,sad_low,5,873.3710999999998,NA,NA,low
30,sad_low,11,874.5804000000002,NA,NA,NA
30,sad_low,12,874.8310999999999,0.24769999999978154,left,incorrect
30,sad_low,6,875.8433,NA,NA,NA
30,sad_low,7,876.1460999999998,0.3023999999999205,left,incorrect
30,sad_low,9,876.6601999999999,NA,-50,wrong sad
30,sad_low,3,878.1634000000001,NA,NA,NA
31,sad_low,5,880.6991999999999,NA,NA,low
31,sad_low,11,881.8804000000001,NA,NA,NA
31,sad_low,12,882.2089999999997,0.32469999999966603,left,incorrect
31,sad_low,6,883.2295999999999,NA,NA,NA
31,sad_low,7,883.6587,0.41570000000012897,right,correct
