trial,trial_type,event_type,absolute_time,response_time,response,result
60,angry_low,9,832.697,NA,-50,wrong angry
60,angry_low,3,834.204,NA,NA,NA
61,sad_high,5,836.7009999999999,NA,NA,high
61,sad_high,11,837.899,NA,NA,NA
61,sad_high,12,838.593,0.6900000000000546,left,incorrect
61,sad_high,6,839.5939999999999,NA,NA,NA
61,sad_high,7,840.043,0.4479999999999791,right,correct
61,sad_high,9,840.4,NA,19,correct sad
61,sad_high,3,841.899,NA,NA,NA
62,angry_low,5,844.4079999999999,NA,NA,low
62,angry_low,11,845.606,NA,NA,NA
62,angry_low,12,846.1899999999999,0.5800000000000409,right,incorrect
62,angry_low,6,847.1909999999999,NA,NA,NA
62,angry_low,7,847.559,0.3670000000000755,right,incorrect
62,angry_low,9,847.995,NA,-50,wrong angry
62,angry_low,3,849.495,NA,NA,NA
63,angry_low,5,851.4979999999999,NA,NA,low
63,angry_low,11,852.704,NA,NA,NA
63,angry_low,12,852.905,0.19900000000006912,right,incorrect
