trial,trial_type,event_type,absolute_time,response_time,response,result
54,angry_high,11,770.6866000000016,NA,NA,NA
54,angry_high,12,771.3215,0.6196000000014692,left,correct
54,angry_high,6,772.3375000000001,NA,NA,NA
54,angry_high,7,772.504,0.153600000001461,left,correct
54,angry_high,9,773.1565,NA,54,correct angry
54,angry_high,3,774.671,NA,NA,NA
55,sad_low,5,777.1811999999993,NA,NA,low
55,sad_low,11,778.3876000000015,NA,NA,NA
55,sad_low,12,778.6715,0.2683000000007496,left,incorrect
55,sad_low,6,779.6879000000023,NA,NA,NA
55,sad_low,7,780.1208000000008,0.41959999999778574,left,incorrect
55,sad_low,9,780.504,NA,-50,wrong sad
55,sad_low,3,782.0211999999993,NA,NA,NA
56,angry_high,5,785.0325,NA,NA,high
56,angry_high,11,786.2545,NA,NA,NA
56,angry_high,12,787.4975000000001,1.2186000000015156,right,incorrect
56,angry_high,6,788.5054000000023,NA,NA,NA
