trial,trial_type,event_type,absolute_time,response_time,response,result
11,angry_low,7,447.17669999999924,0.20489999999853126,left,correct
11,angry_low,9,447.77069999999924,NA,49,correct angry
11,angry_low,3,449.28390000000223,NA,NA,NA
12,angry_low,5,451.7866000000015,NA,NA,low
12,angry_low,11,453.0156000000015,NA,NA,NA
12,angry_low,12,453.2004000000022,0.17060000000145692,left,correct
12,angry_low,6,454.2161999999992,NA,NA,NA
12,angry_low,7,454.48540000000224,0.2681000000015388,left,correct
12,angry_low,9,455.03560000000147,NA,41,correct angry
12,angry_low,3,456.54819999999927,NA,NA,NA
13,sad_high,5,458.5525,NA,NA,high
13,sad_high,11,459.78,NA,NA,NA
13,sad_high,12,459.9813000000007,0.19249999999999545,right,correct
13,sad_high,6,460.99740000000224,NA,NA,NA
13,sad_high,7,461.2845,0.285799999996982,right,correct
13,sad_high,9,461.8154000000022,NA,39,correct sad
13,sad_high,3,463.3296000000015,NA,NA,NA
14,sad_low,5,466.3343000000007,NA,NA,low
14,sad_low,11,467.56169999999923,NA,NA,NA
14,sad_low,12,469.0438000000007,1.4511000000014747,right,correct
14,sad_low,6,470.0446000000015,NA,NA,NA
14,sad_low,7,470.21419999999927,0.16800000000000637,right,correct
14,sad_low,9,470.863,NA,54,correct sad
14,sad_low,3,472.37669999999923,NA,NA,NA
15,angry_low,5,474.89530000000076,NA,NA,low
15,angry_low,11,476.10860000000145,NA,NA,NA
15,angry_low,12,476.2429000000022,0.12380000000075597,right,incorrect
15,angry_low,6,477.2588000000007,NA,NA,NA
15,angry_low,7,477.49819999999926,0.2371999999993477,right,incorrect
15,angry_low,9,478.0748000000007,NA,-50,wrong angry
15,angry_low,3,479.59099999999995,NA,NA,NA
16,angry_low,5,481.61230000000074,NA,NA,low
16,angry_low,11,482.8235,NA,NA,NA
16,angry_low,12,483.1406000000015,0.30349999999998545,left,correct
16,angry_low,6,484.1573000000007,NA,NA,NA
16,angry_low,7,484.6246000000015,0.4648999999984653,left,correct
16,angry_low,9,484.9753000000007,NA,17,correct angry
16,angry_low,3,486.4888000000007,NA,NA,NA
17,sad_high,5,489.01660000000146,NA,NA,high
17,sad_high,11,490.2211000000015,NA,NA,NA
17,sad_high,12,490.7379000000022,0.5080000000000382,right,correct
17,sad_high,6,491.75449999999995,NA,NA,NA
17,sad_high,7,492.3393000000007,0.583400000002257,right,correct
17,sad_high,9,492.5731000000015,NA,2,correct sad
17,sad_high,3,494.08599999999996,NA,NA,NA
18,angry_high,5,496.08919999999927,NA,NA,high
18,angry_high,11,497.3018000000007,NA,NA,NA
18,angry_high,12,497.5201000000015,0.21009999999773754,right,incorrect
18,angry_high,6,498.5351000000015,NA,NA,NA
18,angry_high,7,499.0544000000022,0.5178000000007614,right,incorrect
18,angry_high,9,499.35180000000076,NA,-50,wrong angry
18,angry_high,3,500.8521999999993,NA,NA,NA
19,sad_high,5,503.39310000000154,NA,NA,high
19,sad_high,11,504.59999999999997,NA,NA,NA
19,sad_high,12,505.2329000000022,0.6190000000000282,left,incorrect
19,sad_high,6,506.24949999999995,NA,NA,NA
19,sad_high,7,506.7408000000008,0.48900000000003274,left,incorrect
19,sad_high,9,507.04980000000074,NA,-50,wrong sad
19,sad_high,3,508.565,NA,NA,NA
20,angry_low,5,511.6043000000007,NA,NA,low
20,angry_low,11,512.7971999999992,NA,NA,NA
20,angry_low,12,513.0474999999999,0.24240000000224882,right,incorrect
20,angry_low,6,514.0644000000021,NA,NA,NA
20,angry_low,7,514.5021000000014,0.43569999999931497,left,correct
20,angry_low,9,514.8823000000007,NA,20,correct angry
20,angry_low,3,516.3963000000007,NA,NA,NA
21,sad_high,5,518.3986000000015,NA,NA,high
21,sad_high,11,519.6116999999992,NA,NA,NA
21,sad_high,12,519.7629000000022,0.13840000000220698,left,incorrect
21,sad_high,6,520.7788000000007,NA,NA,NA
21,sad_high,7,521.3164999999999,0.5359999999999445,left,incorrect
21,sad_high,9,521.5949999999999,NA,-50,wrong sad
21,sad_high,3,523.1101999999992,NA,NA,NA
22,angry_high,5,526.1334000000022,NA,NA,high
22,angry_high,11,527.3259999999999,NA,NA,NA
22,angry_high,12,527.8751999999992,0.5363999999984799,right,incorrect
22,angry_high,6,528.8921000000014,NA,NA,NA
22,angry_high,7,529.6111999999991,0.7173999999985199,left,correct
22,angry_high,9,529.7101999999992,NA,-15,correct angry
22,angry_high,3,531.2243000000007,NA,NA,NA
23,sad_high,5,533.7284999999999,NA,NA,high
23,sad_high,11,534.9561999999992,NA,NA,NA
23,sad_high,12,535.6063000000007,0.6393000000007305,right,correct
23,sad_high,6,536.6231000000014,NA,NA,NA
23,sad_high,7,537.1311999999992,0.5058000000007041,right,correct
23,sad_high,9,537.4411000000014,NA,12,correct sad
23,sad_high,3,538.9543000000007,NA,NA,NA
24,angry_low,5,540.9591999999992,NA,NA,low
24,angry_low,11,542.1706999999992,NA,NA,NA
24,angry_low,12,542.5041999999992,0.3299000000022261,left,correct
24,angry_low,6,543.5208000000007,NA,NA,NA
24,angry_low,7,543.6724000000022,0.15019999999924494,left,correct
24,angry_low,9,544.3391999999992,NA,56,correct angry
24,angry_low,3,545.8524000000021,NA,NA,NA
25,sad_high,5,548.3556000000015,NA,NA,high
25,sad_high,11,549.5839000000021,NA,NA,NA
25,sad_high,12,549.8016999999992,0.20269999999925403,right,correct
25,sad_high,6,550.8174999999999,NA,NA,NA
25,sad_high,7,551.3366000000015,0.5178000000007614,right,correct
25,sad_high,9,551.6354000000022,NA,10,correct sad
25,sad_high,3,553.1499000000022,NA,NA,NA
26,angry_low,5,556.1529999999999,NA,NA,low
26,angry_low,11,557.3811999999992,NA,NA,NA
26,angry_low,12,557.7816000000014,0.3893000000007305,left,correct
26,angry_low,6,558.7984000000022,NA,NA,NA
26,angry_low,7,559.2689000000022,0.4691999999992049,left,correct
26,angry_low,9,559.5998000000006,NA,16,correct angry
26,angry_low,3,561.1141999999992,NA,NA,NA
27,angry_low,5,563.1174000000021,NA,NA,low
27,angry_low,11,564.3459000000022,NA,NA,NA
27,angry_low,12,565.8294999999999,1.4735000000000582,left,correct
27,angry_low,6,566.8458000000007,NA,NA,NA
